marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
toyota,RAV-4,3 800 €,2 200 cm³,177 CP,Diesel,SUV,290 850 km,Gri,2007,Manuala,"Toyota Rav4 fara absolut nicio problema mecanica cu un interior curat si  full Tapițerie de piele neagră inclusiv fetele de usi, motor 2.2l diesel 177cp cutie in 6 trepte manuală clima dual navigatie cu 6 cd,4×4 separat ,start stop keyless go oglinzi electrice ,pilot automat comenzi pe volan scaune rabatabile pe spate ofer fiscal si fara erori.Partea exterioar un mic defect la baza de fata puțin zgâriat si desprins din clema partea dreapta fata"
toyota,RAV-4,2 000 €,1 998 cm³,127 CP,Benzina,Off-road,202 402 km,Rosu,1995,Manuala,"Toyota Rav 4 din 1995, 4x4 permanent cu diferențial blocabil.
A fost utilizata in regim personal ( off road ușor pe dealurile din apropiere si la tractarea unei barci)
Dotari: geamuri si oglinzi electrice, carlig de remorcare cu instalație 7 pini - funcțional.
Defecte: vopseaua aplicata când am achizitionat- o se cojeste, cat si partea de tinichigerie a avut de suferit, un ușor trancanit pe stânga fata ( doar pe macadam). Pragurile nu sunt ruginite ( au fost refăcute si date cu terosol)
ITP valabil pana pe 18.11.2026
Masina este ideala pentru proiecte personale, prețul fiind negociabil."
toyota,C-HR,17 990 €,1 800 cm³,N/A,Hibrid,Hatchback,36 000 km,Alb,2022,Automata,"• unic proprietar, achizitionat Reprezentanta Romania
• motor 1.8 hibrid, Euro 6
• cutie de viteze automata
• key less go
• dublu climatronic
• functie de mentinere a benzii
• functie de franare in caz de impact
• pilot automat, computer bird
• volan multifunctional piele
• camera marsarier, navigatie
• car play
• tehnologia led
• jante aliaj
• auto este perfect functional"
toyota,Auris,5 800 €,1 800 cm³,73 CP,Hibrid,Berlina,275 000 km,Alb,2010,Automata,"Vând Toyota Auris Hybrid, 2010
Automată
Keyless go
Pilota
Oglinzi electrice și încălzite cu pliere electrică din buton
Geamuri electrice față/spate
AC functional
3 moduri de condus, eco,sport,full electric
mașina personală de familie,
fără evenimente,
267000km reali în creștere
culoare alb perlat,
semne de uzură normale,
schimb ulei/filtre/plăcuțe față/spate, regenerare baterie
impozit mic, 6 lei pe an!
fără vicii ascunse.
Pentru poze și detalii sunați.
Preț negociabil la fața locului în limita bunului simț.
Rog și ofer seriozitate, mai multe detalii la telefon."
toyota,Avensis,2 900 €,1 600 cm³,N/A,Benzina,Berlina,237 000 km,Negru,2007,Manuala,"Vând Toyota Avensis facelift
Motorizare: 1.6 VVT-I benzina
Distribuție pe lanț
An:2007 luna 10
Culoare: negru metalizat
Dotări:
Dublu climatronic
Oglinzi rabatabile
Faruri cu lupă , xenon
Jante aliaj
Comenzi pe volan
Volan îmbrăcat în piele
Radio cd mp3
Geamuri electrice față / spate
Închidere centralizată
Oglinzi electrice și încălzite
Computer de bord
Lumini automate
Senzori sptergatoare
Oglindă heliomata
ISO-fix
Scaun reglabil pe înălțime
Volan reglabil
Abs
Esp
Interior velur curat si intretinut;
Proiectoare ceață
Airbag-uri pentru sofer/ pasager față dreapta și pasageri spate;
Cotiera fata/ spate;
Toate actele sunt valabile cu mașina se circulă zilnic
Accept orice test;
Pentru mai multe detalii sunați la nr din anunț"
toyota,Auris,4 350 €,1 600 cm³,124 CP,Benzina,Hatchback,144 000 km,Gri,2007,Manuala,"De vanzare:
Toyota Auris
Vin: NMTKV56E90R012007
Motorizare: 1.6 benzina, 124 cai
An fabricatie: 2007
Kilometri: aprx 144000, in usoara crestere.
Optionale: geamuri electrice fata+spate, comenzi pe volan, clima (perfect functionala), senzori parcare spate.
Doua seturi jante/ anvelope disponibile.
Nu are elemente afectate de rugina. Mici zgarieturi datorita traficului urban.
O masina foarte fiabila.
Se vinde din nevoia unei masini mai mari.
Detalii telefonic, mesaje."
toyota,C-HR,16 700 €,1 800 cm³,122 CP,Hibrid,SUV,117 000 km,Maro / Bej,2017,Automata,"Toyota C-HR Hybrid 1.8, 122 CP (sistem hibrid), an 2017, în stare foarte bună.
Mașina este economică,  consum mediu real 4 – 5.2 L/100 km.
Kilometraj: ~117000 km în creștere (real și verificabil)
Cutie: automată (e-CVT – specific hibrid)
Tracțiune: față
Normă: Euro 6
* Sistem Hybrid Toyota (încărcare automată )
* Keyless Entry & Keyless Start
* Pilot automat + limitator viteză
* Sistem Auto-Hold + frână de parcare electrică
* Moduri de condus: ECO / EV Mode / Normal/ Sport
* Sistem audio Premium JBL
* Bluetooth + comenzi pe volan
* Climatizare automată dual-zone
* Senzori de parcare / cameră spate
* Asistență la plecarea în rampă
* Acc
* Lane assist
* Distronic
* Faruri auto + reglaj automat faruri
*Senzori ploaie
*Senzori lumini
*Păstrează banda și distanța fata de auto din fata
* Volan multifuncțional
* Scaune confort
* Computer bord, afisaj consum și sistem hibrid
Preț 16700 Euro
Pretul  negociabil !"
toyota,Prius,6 000 €,1 800 cm³,136 CP,Hibrid,Hatchback,324 000 km,N/A,2009,Automata,"Nu o comparați cu celelalte mașini care nu au bateria schimbata pana în 350000 de km. Bateria la 250-280 de mii de km trebuie schimbata, recondiționarile costa 3-500 de euro și au garanție de obicei 6 luni.
La cerere ofer acte doveditoare.
Consum foarte bun
320.000 km reali
Cumpărată personal din Olanda, la 194.000 km
Baterie hibrid schimbată acum 2 ani și 5 luni, în reprezentanță (cu dovadă)
Instalație GPL omologată – consum extrem de mic.
Întrețineri recente:
• Discuri și plăcuțe față + spate noi
• Bujii schimbate
• Radiator motor nou
• Suspensie față refăcută complet
• Ulei și antigel schimbate la timp
Doua seturi de jante aprobate RAR
Keyless go/entry
Pilot automat
Climă
Head up display
Comenzi pe volan
Senzori de ploaie
Senzori de parcare
Mașina este întreținută exemplar, funcționează perfect pe benzină și GPL. Ideală pentru oraș, navetă sau drumuri lungi — fiabilă, economică și confortabilă.
300 de lei cost combustibil /1000 km.
500 de lei revizia.
NU A FACUT UBER/BOLT!
Distributia este pe lanț și nu se schimba. Am verificat asta în reprezentanta.
Craiova
Preț: 6000 €
07********79"
toyota,Auris,10 900 €,1 800 cm³,N/A,Hibrid,Hatchback,114 000 km,N/A,2014,Automata,"Motorizare Hybrid Synergy Drive ( 1.8 benzină + motor electric ] cu 114.000km 100% reali
- Transmisie automata
- Aer condiționat automat
- Faruri cu Xenon/Lumini de zi Led
- Proiectoare de ceata
- Oglinzi incalzite,reglate și rabatabile electric
- Geamuri electrice fata/spate
- Sistem multimedia, cu touchscreen,intrare AUX si conectivitate Bluetooth/Radio
- Camera marșarier
- Sistem audio
- Sistem handsfree pentru apeluri telefonice
- Senzori ABS,ASR,ESP,EDS
- Computer de bord
- Pilot automat
- Airbag-uri fata/spate, frontale/laterale/protectie cap
- Inchidere centralizata si alarma
- Bancheta rabatabila partial/total
- Cotiera fata reglabila
- Suport de pahare
- Priza 12V
- Volan din piele multifunctional,reglabil pe adancime si inaltime
-Jante aliaj cu cauciucuri de iarnă noi
-Discuri frană și plăcute noi
Mașina este recent adusă, arată și funcționează foarte bine !
-Mai multe detalii/poze la telefon"
toyota,RAV-4,12 500 €,2 200 cm³,150 CP,Diesel,SUV,151 000 km,Gri,2014,Automata,"Toyota RAV4 2.2 D-CAT 150 CP 4x4
Model LUXURY
An fabricație: 2014
151.000km
-Interior integral din piele
-Scaune  cu reglaj electric
-Scaune față încălzite
-Trapă electrică
-Portbagaj acționat electric
-Geamuri electrice față și spate
-Oglinzi electrice, încălzite și pliabile electric
-Volan îmbrăcat în piele,
-Padele pentru schimbarea vitezelor
-Comenzi pe volan
-Climatronic pe 2 zone
-Mod ECO / Mod Sport
-Cruise control (pilot automat)
-Diferențial blocabil
-ESP (cu dezactivare manuală)
-ABS
-Senzori de lumină și ploaie
-Senzori de parcare spate
-Cameră video pentru marșarier
-Senzori de presiune roti
-Navigație RO
-Port USB + AUX
-Sistem keyless go+entry – acces și pornire fără cheie
-Xenon
-Lumini de zi led
Revizie făcută acum !
Un singur proprietar.
Toate reviziile în reprezentanta Toyota Sud
Accept orice test
Ofer certificat fiscal pe loc"
toyota,Land Cruiser,14 700 €,2 982 cm³,167 CP,Diesel,Off-road,330 000 km,Negru,2006,Automata,"Vand Toyota Land Cruiser J12 KDJ120(K) -fabricata in Japonia
model VIP-varful de gama, proprietar unic, condusa de un singur sofer
8 locuri
2982 cmc-167 CP
An fabricatie 2006-330000 km
Transmisie automata
Oglinzi electrice si incalzite, rabatabile de la buton
Incalzire in scaune reglabila, scaune reglabil electric sofer si pasager
Trapa actionara electric
Piele integrala culoare bej si lemn mahon
Geamuri electrice
Diferentiabil blocabil, reductor4x4
Suspensie spate pe perne de aer.
2ndStart, poweheating motor buton
Pilot automat
Airbag sofer, pasager, scaune si cortina airbaguri
Asistenta la coborare si urcare in panta
Sistem de navigatie cu touchscreen
Casetofon automat si cd cu magazie de cd-uri
Clima automata doua zone plus locuri spate
Bare longitudinale plafon
3 chei
Masina nu a fost folosita pt offroad
Se emite factura fiscala.
Pretul include TVA."
toyota,Prius,3 500 €,N/A,N/A,N/A,Berlina,N/A,N/A,N/A,Automata,"De vânzare an fabricație 2011 benzină, gaz"
toyota,Auris,11 500 €,1 800 cm³,N/A,Benzina,Hatchback,83 000 km,Albastru,2014,Automata,"Vând Toyota Auris hybrid, anul 2014 prima înmatriculare în 2015 .
Mașina se folosește aproape zilnic , din acest motiv km mașinii vor fi în creștere .
Mașina are 2 chei , carte de service .
Pentru mai multe detalii îmi puteți da mesaj in aplicație sau pe Nr de telefon 07********84 .
Numerele roșii sunt valabile până pe 25.11.2025 cu posibilitatea de a le prelungi pe încă o lună ."
toyota,Corolla,2 100 €,1 400 cm³,100 CP,Benzina,Berlina,147 000 km,Albastru,2004,Manuala,"Toyota Corolla 2004, 147000 KM, 1.4 Benzina, 100CP
Dublu Climatronic
Oglinzi electrice incalzite si heliomate
Control al volanului adaptiv in functie de viteza
Euro 4
Consum 7.0 L / 100km mediu
Climatizare
Geamuri electrice
Geamuri fumurii
Oglinzi laterale electrice
Volan imbracat in piele
Volan multifuncţional
banchetă spate rabatabilă
instal. climatiz. automată
suport lombar
Securitate:
ABS
Airbag
Airbag copilot
Airbag spate
Airbag-uri laterale
Control tracţiune
ESP
Faruri de ceaţă
Servodirecţie
Sistem Isofix de prindere a scaunului copil
Sistem antifurt
airbag pentru cap
închidere centralizată
închidere centralizată cu telecomandă - 2 comenzi de rezerva
Masina se prezinta intr-o stare foarte buna, nu a avut niciodata accident (doar mici atingeri, zgarieturi) Se poate verifica oricand."
toyota,Avensis,13 890 €,1 800 cm³,150 CP,Benzina,Break,187 000 km,Gri,2015,Manuala,"Vând mașina, cumpărată personal din Germania și înmatriculată în România, deoarece doresc să trec la gama Lexus.
Mașina este tehnic 100% în regulă și nu necesită absolut nicio investiție. Este echipată cu instalație GPL de top, montată recent, cu garanție 3 ani. Am parcurs peste 15.000 km cu ea pe gaz și funcționează impecabil. Consum real: 30–35 lei / 100 km.
Estetic, prezintă zgârieturi normale vârstei, însă nu are rugină .
Am cumpărat-o de la primul proprietar din Germania, deci sunt al doilea proprietar real.
Echipare: Business Edition, una dintre cele mai bune dotări – are tot ce se putea comanda , inclusiv cârlig de remorcare demontabil.
Mașina vine și cu cel de-al doilea set aliaj 17'' și cu anvelope de iarna noi. Deasemnea ofer și suporții pt box-cutie portbagaj.
Toate actele sunt valabile, mașina este folosită zilnic și poate fi văzută în Florești, Prahova.
Nu fac schimburi decât cu Lexus NX.
Pretul se negociază la fața locului.!"
toyota,Auris,3 950 €,1 390 cm³,90 CP,Diesel,Hatchback,92 711 km,Gri,2010,Manuala,"Toyota Auris – 1.4 D-4D Diesel – 90 CP – An fabricație 2010
An fabricație: 03.2010
Motorizare: 1.4 diesel, 90 CP – motor fiabil și economic
Kilometraj: 92.711 km reali accept orice test
Transmisie: manuală 6+1 trepte
Caroserie: hatchback, 5 uși
Culoare: gri metalizat
Dotări :
Aer condiționat
Geamuri electrice
Închidere centralizată 2 chei
Faruri cu lupă
Incalzire scaune
Cotieră față si spate
Oglinzi reglabile electric si incalzite
Radio CD MP3
Jante aliaj cauciucuri de vara
Interior îngrijit, fără urme de uzură
Mașina este întreținută, consum mic (aprox. 5 l/100 km), ideală pentru oraș și drumuri lungi. Accept orice test!!!"
toyota,Yaris,4 000 €,1 300 cm³,64 CP,Benzina,Hatchback,197 000 km,Gri,2007,Automata,"Stare bună de funcționare, urme de utilizare pe caroserie(mici zgârieturi din parcări).
Senzori de parcare spate.
Aer condiționat automat
Interior întreținut.
Cauciucuri în stare foarte bună all season.
Cutie automată.
Motor fiabil.
Perfect pentru începători."
toyota,Auris,12 300 €,1 800 cm³,136 CP,Hibrid,Break,241 400 km,Alb,2017,Automata,"AUTO FOARTE BINE INTRETINUT
ULTIMA REVIZIE+TEST HHC/PRELUNGIRE GARANTIE BATERIE HIBRIDA:22.01.2025 LA reprezentanta TOYOTA BRASOV
ISTORIC DE LA 0 KM LA reprezentanta TOYOTA BRASOV.
Baterie pornire/cea mica inlocuita in anul 2024
Motor benzina: 1.8 benzina 90 cp + motor electric 46 cp ( combinata 136 cp)
Km: 241.000….km se modifica zilnic,masina circula zilnic.Apel doar pe watssapp sau mesaj pe OLX.
Cutie automata
Jenti aliaj 17"" originale Toyota cu anvelope iarna.
Unic utilizator ! nu a fost utilizata pentru activitati de taxi sau ridesharing.
Stare de functionare: foarte buna
Dotari: pornire din buton, cutie automata, Mp3 + dvd/ hi-fi/3 prize 12 v/una in portbagaj, usb stick, AUX, Bluetooth/ afisare agenda telefon, navigatie , faruri bi-xenon adaptiv si stopuri Led + autoadaptive, faza lunga/scurta cu schimbare automata, lumini de zi - led, 3 moduri de condus: EC, Eco, Sport, senzori de parcare, sistem central Touchscreen, Camera video marsalier, pilot automat,  Keyless Go ( start/ stop), tapiterie material textil, incalzire scaune fata, clima automata cu reglaj Dual, Oglinda retrovizoare electrocromatica, Oglinzi laterale electrice, proiectoare ceata, 4 geamuri electrice, Banchete rabatabile/cotiera fata+spate, Volan sport din piele cu comenzi- reglabil, Senzor ploaie + senzori lumini,pilot automat !
NU SUNT INTERESAT DE SCHIMBURI !!
La cerere trimit serie sasiu ptr.verificare istoric la reprezentanta sau pe CAR VERTICAL."
toyota,Auris,9 000 €,1 800 cm³,100 CP,Hibrid,Hatchback,162 000 km,Alb,2014,Automata,"Vând Toyota Auris Hybrid 1.8
An fabr.2014
-încălzire în scaune
-pilot automat
-AC
-geamuri electrice față/spate
-cameră marsarier
-senzori parcare față/spate
-162000 Km, în creștere
NU fac schimburi"
toyota,Hilux,18 300 €,3 000 cm³,171 CP,Diesel,Pickup,235 642 km,Albastru,2013,Manuala,"3.0L
4x4
Cârlig remorcare
Cutie manuală
Sau schimb cu automată + diferența"
toyota,C-HR,19 300 €,1 800 cm³,N/A,Hibrid,SUV,96 000 km,Alb,2021,Automata,"Toyota C-HR 1.8 Hybrid Bi-tone
Consum extraurban 3.9/4.3
Consum urban 4.3/4.9
Prețul este ușor negociabil
Mașina prezinata mici imperfecțiuni abia vizibile: ușă pasager fața &
Gentile sunt ușor atinse ...
MASINA CIRCULA ZILNIC
Toyota C-HR Bi-tone
Kilometraj real 96.000 KM
Caroserie in 2 culori (vopsea bi-tone)
EXTERIOR:
Oglinzi laterale reglabile electric
Oglinzi laterale incalzite
Senzor de lumina
Dezaburire luneta
Lampi de ceata (LED)
Oglinzi laterale retractabile electric
Senzor de ploaie
Sistem de degivrare parbriz
Parbriz cu strat insonorizant
Faruri cu ghidaj luminos fata cu LED
Geamuri fumurii spate
Plafon negru
Jante din aliaj de 18
INTERIOR:
Sistem de aerconditionat automat cu doua zone
Fante de ventilatie la picioarele pasagerilor din spate
Scaun pentru sofer electric
Scaun cu reglaj manual pentru pasagerul din fata
Servodirectie electronica (EPS)
Comenzi pe volan pentru sistemul audio
Lane Assist
Geamuri electrice fata
Geamuri electrice spate
Frana de parcare electronica
Conector USB de tip C pentru locurile din fata
Volan cu 3 spite imbracat in piele sintetica
Comenzi pentru sistemul multimedia pe volan
Suporturi pentru pahare fata
Tava de protectie portbagaj
Sistem Bluetooth® Handsfree
Sistem audio JBL
Suport lombar reglabil electric pentru scaunul soferului
Oglinda retrovizoare electrocromatica
Volan incalzit
Conector USB de tip C pentru locurile din spate
Faruri Bi-LED - Prisma
Ecran multimedia de 12,3""
SIGURANTA:
Sistem de inchidere centralizata
Functie de activare/dezactivare a airbag-ului pentru pasagerul din fata
Airbag genunchi pentru sofer
Airbag lateral sofer & pasager
Airbaguri SRS (sistem suplimentar de siguranta) - 3 airbaguri
Sistem de franare antiblocare (ABS) cu Distributia electronica a fortei de franare (EBD)
Avertizare la franarea de urgenta (EBS)
Lumini LED pentru frane spate
Sistem de monitorizare a unghiului mort (BSM)
Sistem de apelare de urgenta eCall
Sistem de oprire a condusului in caz de urgenta (EDSS)
Sistem de comutare automata intre faza lunga/faza scurta (AHB)
Lumini de zi (LED)
Proiectoare de ceata (LED)
Faruri LED cu reflectoare
Scaune cu sistem de diminuare a leziunilor cervicale (WIL) pentru sofer si pasagerul din fata
Sistem de urmarire a benzii de rulare (LTA)
Senzori de parcare fata inteligenti cu franare automata
Senzori de parcare spate (4)
Sistem Intelligent Clearance Sonar (ICS) (spate, pentru obiecte și vehicule)
Camera video marsarier
Sistem de fixare ISOFIX
Sistem de asistenta la recunoasterea indicatoarelor rutiere (RSA)
Toyota Safety Sense cu actualizari Over-the-Air
Limitator de viteza reglabil (ASL)
Cruise Control Adaptiv Inteligent
Sistem de asistenta pentru plecarea din rampa (HAC)
Sistem de avertizare pentru presiunea in pneuri (TPWS)"
toyota,Corolla,17 900 €,1 800 cm³,122 CP,Hibrid,Berlina,87 000 km,Gri,2020,Automata,"Toyota Corolla Hybrid Dynamic – An fabricație 2020
Garantie motor, cutie, sistem hibrid 1 an.
Se oferă spre vânzare un autoturism Toyota Corolla Hybrid, echipare Dynamic, fabricat în anul 2020, cu un rulaj real de doar 87.000 km.
Mașina se află într-o stare foarte bună, atât tehnic, cât și estetic. A fost întreținută cu seriozitate, iar kilometrajul redus o recomandă ca o alegere excelentă pentru cei care își doresc un vehicul modern, economic și fiabil.
Caracteristici principale:
•	Motorizare hibrid benzină-electric, economică și ecologică
•	Putere totală 122 CP
•	Cutie automată CVT, rafinată și confortabilă
•	Tracțiune față
•	Normă de poluare Euro 6
Dotări și echipamente:
•	Climatizare automată bi-zonă
•	Sistem multimedia cu ecran tactil și conectivitate Bluetooth/USB
•	Camera video pentru mers înapoi
•	Pilot automat adaptiv (Adaptive Cruise Control)
•	Sistem de menținere a benzii de rulare (Lane Assist)
•	Faruri LED cu lumini de zi
•	Volan multifuncțional îmbrăcat în piele
•	Sistem keyless (pornire și acces fără cheie)
•	Jante aliaj 16 inch
•	Geamuri electrice față și spate
•	Oglinzi electrice și încălzite
•	Pachet complet airbaguri
Avantaje:
•	Consum redus de combustibil, ideal atât pentru oraș, cât și pentru drumuri lungi
•	Tehnologie hibridă Toyota, recunoscută pentru fiabilitate
•	Rulaj scăzut, doar 87.000 km
•	Vehicul bine întreținut, pregătit de utilizare fără investiții suplimentare
Autoturismul este disponibil pentru vizionare și test. Autoturismul este inscris pe societate si are tva deductibil. Ultima revizie pe 29 octombrie-2025 ( verificare hybrid si factura pe tot ce s a schimbat).
Pretul este usor negociabil in limita bunului simt. Multumesc pentru intelegere.
Pentru detalii suplimentare sau stabilirea unei vizionări, vă rog să mă contactați telefonic."
toyota,RAV-4,5 500 €,2 231 cm³,136 CP,Diesel,SUV,156 000 km,Albastru,2007,Manuala,"Toyota RAV4 din anul 2007,motor 2.2 d4d 136 cp,6+1 trepte,4x4 la buton,mașină se prezintă în stare foarte buna,156000 km reali.
Dotări:
Dublu climatronic
Pilot automat
Parbriz încălzit
Keyless go
Keyless entry
Bluetooth audio
Computer bord
Comenzi volan
Oglinzi rabatabile electric
Cârlig remorcare
Încălzire auxiliară
Etc.
Mai multe detalii la numărul de telefon din anunț
O76764564O"
toyota,Corolla,6 600 €,1 796 cm³,192 CP,Benzina,Hatchback,240 400 km,Rosu,2002,Manuala,"Vand Toyota Corolla TS 2002
Motor 2ZZ-GE 192 de cai VVTLI
Masina a fost revopsita complet+ rugina inlaturata (s-a pastrat nuanta de fabrica, culoare Super Red)
Cauciucuri Michelin Pilot Sport 3 fata, Hankook Ventus Prime 3 pe spate (toate DOT 2024)
Scaune Toyota MR2 rosii
Motorul nu consuma ulei, revizie proaspat efectuata
Pret negociabil"
toyota,Hilux,36 000 €,2 755 cm³,204 CP,Diesel,Pickup,92 800 km,Negru,2023,Automata,"Vând Toyota Hilux 2.8 Diesel, 204 HP
Jante pe 18” cu anvelope de iarnă NOI
Echipare Invincible, an fabricație 2023
Prima înmatriculare: 30.10.2023
Kilometraj: 92.800 km
Autoutilitara
Revizie făcută la reprezentanță la 89.000 km
Dotari: Cruise Control automat cu franare, Lane Keep Assist, Emergency Brake Assist, ABS ASR ESP, volan multifunctional, dublu Climatronic, senzori de ploaie si de lumina, scaune incalzite, interior din piele, faruri full LED, proiectoare LED, oglinzi electrice si incalzite, navigatie cu Apple CarPlay si Android Auto, sistem keyless go si entry.
Tractiune 2x4, 4x4 si 4x4 low. Filtru DPF si AdBlue. Cutie automata, Suspensie cu arc pe fata si foi de arc pe spate, diferential blocabil, roata de rezerva sub bena, cutie automata, moduri de condus Eco si Sport, asistenta la coborare, bullbar pe bena, anvelope iarna noi
Confort si functionalitati: scaune piele electrice si incalzite , lumini ambientale, , geamuri electrice, sistem start stop, alarma, spatiu de depozitare sub banchete, incalzire rapida Toyota Power Heating, aplicatia MyToyota cu GPS si informatii despre vehicul.
Pretul este faraTVA
Pentru alte intrebari.poze ma puteti contacta."
toyota,Land Cruiser,36 900 €,2 800 cm³,177 CP,Diesel,SUV,206 000 km,Gri,2019,Automata,"Vând Toyota Land Cruiser 2.8l Luxury-7 Locuri
Culoare Gri
Cutie de viteze automată
4x4 Hi, Lo
Diferențial central blocabil
Suspensie Pneumatica
Trapa electrică
Faruri LED/ lumini de zi LED
Faza lungă automată
Keyless Entry / Go
Tapițerie piele perforată
Scaune față electrice ,memorie ,încălzire/ventilate
Scaune spate încălzite /ventilate
Volan lemn/piele , multifuncțional, reglabil electric și încălzit
Adaptive Cruise Control
Blind Spot Assist
Senzori de parcare față /spate
360 grade camera
Frigider cotieră față
Clima automat 3 zone
Ecran color touchscreen
Navigație
Oglinzi reglabile și pliabil electric
DVD central pentru copii
Anvelope iarnă Godyear aproape noi
Plus altele opțiuni pe care nu le-am menționat, este cel mai dotat model la anul de fabricație pe care îl are .
Menționez fara o zgârietură, fără rugină,
Revizie doar la Toyota,
Mai multe detalii la tel."
toyota,Land Cruiser,18 500 €,2 990 cm³,171 CP,Diesel,SUV,280 000 km,Gri,2008,Manuala,"Toyota land cruiser Prado
18.500
Masina merge perfect
Toate reviziile facute la reprezentanta Toyota
Accept orice test
An 2008
280.000 in creștere
Dotării:
Full opțiuni
Cauciucuri de offroad Bf Goodrich cu jante noi originale
Masina este echipată cu cauciucuri Michelin si inca un rand de cauciucuri Nokian noi de iarna
Portbagaj plafon
Masina merge perfect pana in del mai mic detaliu
Mai multe detalii la telefon.
Nu accept schimburi !"
toyota,Verso,4 700 €,2 000 cm³,126 CP,Diesel,Monovolum,227 000 km,Gri,2011,Manuala,"Vând Toyota Verso 2011, motor 2.0 Diesel, 126 CP, MODEL CU 7 LOCURI.
Mașinǎ personală, de familie, încăpătoare, singurul proprietar în România. Mașina personală, întreținută foarte bine.
- uleiul și filtrele au fost schimbate recent.
Distribuția este pe lanț;
Motor curat fără scurgeri, cel mai fiabil de pe Toyota.
Cauciucuri Vară într-o stare perfecta.
- senzori ploaie.
- încălzire în scaune.
- geamuri fumurii de fabrică;
- pilot automat;
- volan multifuncțional;
- cârlig de remorcare cu priză etc.
Mici defecte estetice, fără rugină, nu necesită investiții.
Mașina este perfectă pentru familie, deplasări lungi. Este că un SUV, dar mult mai încăpătoare.
Cele 7 locuri, dar și norma de poluare Euro 5, constituie un mare plus.
Mașina are toate actele la zi
Se poate vedea/testa in Oradea."
toyota,Land Cruiser,9 500 €,2 996 cm³,173 CP,Diesel,Off-road,537 000 km,Gri,2008,Automata,"Vând Toyota Land Cruiser an fabricație 2008 motor 3 litri diesel, cutie viteze automata , reductor, grup spate LSD, cârlig remorcare, 8 locuri, tapițerie piele, cameră marșarier, volan lemn+piele perforata.
Mașina este in stare bună de funcționare și se poate face drive test in limitele bunului simț.
Mașina nu are rugina."
toyota,Land Cruiser,53 600 €,2 800 cm³,204 CP,Diesel,SUV,150 000 km,Negru,2021,Automata,"Toyota Land Cruiser
Trapa
Navigatie
Scaune ventilate
Scaune șofer și pasager incălzite
Scaune spate incalzite
**Exterior**
Oglinzi exterioare in culoarea caroseriei, reglabile electric, pliabile electric si incalzite
Oglinzi cu semnalizator integrat
Geamuri spate fumurii
Roata de rezerva de dimensiuni normale
Jante aliaj
Lumini de zi cu tehnologie LED
Faruri LED
Proiectoare ceață LED
Stopuri LED
Ștergătoare parbriz cu senzor de ploaie
Lunetă cu deschidere separată
Sine longitudinale acoperis
Senzor pentru aprinderea automată a farurilor
Trapă acționată electric
***Interior***
Geamuri electrice față spate
Aer condiționat automat
3 zone de climatizare
Panou comandă climatizare locuri spate – al 2-lea rând
Pre-încălzitor (facilitează încălzirea rapidă a habitaclului)
Sistem Navigatie Toyota Touch
Ecran multimedia Toyota
Ecran color computer de bord Multi-Info TFT
Computer de bord
Bluetooth
Port USB
Port AUX
Comenzi audio pe volan
Comutator Multi Info pe volan
Oglindă interioară electrocromatică (cu efect anti-orbire)
Volan imbracat in piele, reglabil în adâncime, înălțime
Volan reglabil electric
Volan cu memorie
Volan Incalzit
Schimbator viteze imbracat in piele
Cotiera centrala
Cotiera centrala spate
Scaun șofer cu suport lombar electric
Scaun pasager reglabil electric longitudinal
Scaun pasager cu spatar reglabil electric
Scaune ventilate fata
Scaune șofer și pasager incălzite
Scaune spate incalzite
3 tetiere in spate
Tapițerie din piele
Priza 12 V in fata
Priza 12 V in spate
Priza 12 V in portbagaj
Sistem Smart Entry
Sistem Push Start"
toyota,RAV-4,13 100 €,2 000 cm³,124 CP,Diesel,Berlina,181 000 km,Gri,2015,Manuala,"Toyota rav 4 4x4
Intrtinere la 10k detint toate facturile
Achizitionata de la Toyota iasi de noua
Cutie manuala
Diferential blocabil electronic
Revizie motor recenta
Revizie diferential, cutie, reductor la 160"
toyota,RAV-4,5 300 €,1 998 cm³,150 CP,Benzina,SUV,201 570 km,Gri,2005,Manuala,"- Toyota RAV4, benzină + GPL omologată;
- km reali, achiziționată din Munchen, Germania;
- al doilea proprietar, înmatriculată în 24.10.2008 în România;
- tracțiune integrala 4x4;
- cutie manuala 5+1 trepte;
- ABS;
- geamuri electrice față/spate;
- AC;
- oglinzi electrice;
- faruri ceață;
- comenzi volan;
- cotieră;
- bari longitudinale;
- jante aliaj;
- culoare Gri originală;
Stare tehnică bună, se pot face teste!"
toyota,RAV-4,10 200 €,2 200 cm³,150 CP,Diesel,SUV,135 000 km,Rosu,2011,Automata,"Toyota Rav4 din 2011 in stare excelenta de functionare! KM REALI: 135000KM!!! Masina adusa personal din Germania. Nu sunt vamzator de masini!! Fiecare revizie facuta la 10000 km!! Motor de 2.2 cmc. 150 CP.  Gemauri electrice, imcalzire in scaunele din fata, serie sasiu, 4×4 si manual, trapa, cutie de viteze automata si cu padele la volan. etc. Pentru mai multe  detalii la telefon: 07******43.
Serie sasiu: JTMBB31V60D08021"
