marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
peugeot,207,1 890 €,1 398 cm³,70 CP,Diesel,Hatchback,224 510 km,Gri,2008,Manuala,"Vând Peugeot 207 facelift din anul 2008, 1.4 hdi, 70 cp
Dotari:
- închidere centraliza
- oglinzi reglabile electric si incalzite
- geamuri electrice
- radio cd
- AC functional
- scaune sofer si pasager reglabile pe inaltime si adancime
- roata de rezerva pe 16'
- jante pe 16' + cauciucuri all season
- stopuri led
- lumini de ceata
- 2 chei
- itp valabil pana 26 aprilie 2026
Reparatii:
- inlocuit baterie
- inlocuit recent mecanica fata
- revizii periodice la 1 an/ 10 000 km
Masina are toate actele la zi, se vinde doar cu perfectarea actelor.
Pret: Brut
Culoare: Gri
Emisii CO2: 120 g/km
Anunt adaugat de pe Autovit.ro"
peugeot,508,4 300 €,1 997 cm³,163 CP,Diesel,Break,330 000 km,Negru,2011,Manuala,"PEUGEOT 508 SW – 2.0 HDi / 163 CP – 2011 – 330.000 km REALI – PREȚ FIX!
NEÎNMATRICULATĂ ÎN ROMÂNIA!
Vând Peugeot 508 SW, motor 2.0 diesel – 163 CP, cutie manuală, an 07.07.2011,culoare neagra.
Mașina merge foarte bine, consum mic, ideală pentru drumuri lungi și familie.
-  Climatronic
-  Plafon panoramic
-  Jante aliaj 17”
-  Interior piele + textil + LED
-  Faruri cu lupă
-  Carte service
-  Frână asistată electronic
- Tempomat
- Comenzi volan
- Cd player+bluetooth
- Scaune cu reglaj electric
- Senzori de parcare cu afisaj
- Lumini de zi
- Senzor de ploaie
- Senzor de lumini
- Oglinzi electrice +rabatabile electric
330.000 km REALI!
Are mici imperfecțiuni normale pentru vârstă, dar tehnic este în stare foarte bună.
NEÎNMATRICULATĂ în România – perfectă pentru cine vrea să-și aleagă singur numerele și taxa!
Detalii în privat.
Pret:4300 Euro negociabil"
peugeot,5008,13 750 €,1 600 cm³,165 CP,Benzina,SUV,199 000 km,Negru,2018,Automata,"peugeot 5008 gt line, 1.6 benzina / 165 cp, cutie automată / 7 locuri
faruri: peugeot full led technology, stopuri led + proiectoare led + asistență fază lungă (high beam assist)
keyless entry - acces în auto fără acționarea butonului de pe cheie
keyless go - pornire / oprire motor pe buton
ceasuri bord cu afișaj digital cu diferite moduri de afișaj
navigație profesională 3d cu ecran tactil + apple carplay / android auto
bluetooth pentru telefon + media
sonorizare hi fi - focal
ținuta de drum reglabilă: normal / sport
lane assist - asistență la menținerea benzii
blind spot assist - asistență unghi mort
pachet lumini ambientale
ambiantă interior cu două teme: relax / boost
încărcător wireless pentru smartphone
volan sport gt line + multifuncțional + padele f1 (schimbător viteze de pe volan)
privacy glass - geamuri care asigură confort termic + intimitate + jaluzele uși spate
senzori: ploaie / lumină (follow / coming home)
senzori parcare față / spate cu afișaj grafic + avertizare sonoră
oglinzi reglabile electric, încălzite + retractabile electric
cârlig de tractare demontabil
model cu distribuția pe lanț (nu necesită schimbată)
schimbat recent ulei cutie de viteze / motor, pompă de apă, bujii la 195.000 km
nu fac schimburi"
peugeot,207,1 600 €,1 600 cm³,90 CP,Diesel,Hatchback,268 000 km,Gri,2007,Manuala,"An 2007
1.6HDI
90cai
5 usi
Dublu climatronic
Geamuri electrice
Panorama mare
Jante aluminiu
Stare tehnica impecabila
ITP 2026
268 000 km
Pentru alte informatii 07******29"
peugeot,altul,5 300 €,1 997 cm³,N/A,Diesel,SUV,255 537 km,Alb,2013,Automata,"Vand Peugeot 3008 Motor 2.0 HDI, 163cp + 37 cp electric
Cutie Automată + Padele Volan.
4 moduri de condus (Auto/Sport/4×4/Electric)
Masina este intr-o stare buna,au fost schimbate intinzatoarele si un service la motorul hybrid + revizii la 10000km.
Km 255537
Optiuni: Head up display,Panoramic,Incalzire in scaune,Clima Automată 2 zone
Pilot automat/Limitator viteză
Senzorii parcare față/spate
Volan piele,Faruri led,Stopuri Led,Day-Light Led,Geamuri electrice față/spate
Oglinzile rabatabile electric si încălzite
,Consum foarte mic
Masina are ""buba"" in a 3 a poza
Preț 5300 € ușor negociabil
07******72"
peugeot,2008,7 400 €,N/A,N/A,N/A,Break,N/A,N/A,2016,Manuala,"Peugeot 2008
An 2016, înmatriculat în România în Decembrie 2024 , km parcurși în România 2000 km
Euro 6,
Motor benzină 1199cm, 110 CP
km reali , verificabile,Carte service completa, Tuv uri Germania,
Climatronic,
Scaune piele și textil, impecabile,fără uzură,
Navigație,
Faruri automate cu xenon,
Oglinzi electrice rabatabile,
Geamuri ionizate din fabrică,
Senzori de lumini, parcare ,ploaie,
2 chei ,
Lumini ambientale plafon led
Abs, esp, asistență la plecarea din panta,
Scaune încălzite,pilot automat,
Unic proprietar în Germania-femeie
Anvelope de iarnă Nokian noi
Impecabilă, arată și funcționează ca o mașină nouă.
Se acceptă testare , verificare la reprezentanta Peugeot sau service auto autorizat"
peugeot,3008,6 700 €,1 997 cm³,163 CP,Diesel,Hatchback,170 000 km,Gri,2011,Automata,"Vând Peugeot 3008 – An 2011 – 170.000 km – Cutie automată
Peugeot 3008 fabricat în 2011, motor fiabil și întreținut, 170.000 km reali, cutie automată în stare foarte bună.
Dotări:
- Climatizare automată pe 2 zone
- Scaune față încălzite
- Mod Sport / Iarnă
- Jante aliaj 17"" cu anvelope all-season
- Oglinzi electrice și încălzite
- Pilot automat
- Geamuri electrice față și spate
- Senzor de lumină și senzor de ploaie
Îmbunătățiri recente (cu facturi):
- Coloană direcție
- Amortizoare față
- Bielete + capete de bară
- Flanșe amortizoare
- Discuri față/spate
Mașina funcționează foarte bine, prezintă urme normale de uzură pentru vârstă și kilometraj. Ideală pentru cine caută o mașină spațioasă, sigură și confortabilă."
peugeot,Traveller,850 €,2 000 cm³,85 CP,Diesel,Minibus,200 000 km,Alb,2003,Manuala,"Vând Peugeot Boxer din 2003 cu un motor de 2.000cm3 care dezvoltă 85 cp . Mașina arată și funcționează bine
NU ARE FISCAL
Mai multe detalii la nr 07******68"
peugeot,208,4 100 €,N/A,N/A,Benzina,Hatchback,N/A,Alb,2012,Manuala,"~ Peugeot 208 ~
~ Motorizare: 1.4 Benzina(motor clasic)
~ An fabricație: 2012
~ Euro 5
~ Cutie de viteze manuala
*240.000 km Carte Service
• Masina arata si funcționează foarte bine,atât tehnic cat si estetic !
• Carte service la zi
• Motor/cutie de viteze stare foarte buna
• La exterior nu are rugina,zgârieturi
• Interior curat fara rupturi
- Dotări*
• Climatronic
• Geamuri electrice/rabatabile
• Oglinzi electrice
• Navigatie
• Pilot automat
• Computer de bord
• Comenzi pe volan
• Senzori de parcare
• Senzori lumina
• Senzori ploaie
• Senzori lumina
• Proiectoare de ceata
• Lumini de zi
* Descrierea autovehicului este strict informativa, pot exista greseli umane de tipar (optiuni, performanta a motorului, capacitate cilindrica, transmisie, kilometraj etc)
Pentru mai multe detalii sunați la numărul de telefon afișat !"
peugeot,208,3 999 €,1 600 cm³,100 CP,Diesel,Hatchback,96 200 km,Alb,2017,Manuala,"Recent adusa pe roti din franta,4%,ad bue, diesel,functioneaza ireproșabil,aer conditionat ,display 8 inch cu touch screen,computer bord ,gps,cruise control,bluetooth,car audio peugeot,limitator viteza,comenzi volan,,geamuri si oglinzi electrice,volan reglabil,anvelope aproape noi,consumabile schimbate in Franta,nu s au scos nr provizorii,accept ORICE TEST autorizat,pret neg,FARA SCHIMBURI"
peugeot,308,3 750 €,N/A,N/A,Diesel,Cabrio,N/A,Negru,N/A,Manuala,"Vând Peugeot 308cc 2.0 HDi 140 CP Euro 5
* Decapotare full electrică;
* Dublu climatronic;
* Senzori parcare față spate cu afișaj pe display;
* 4 geamuri electrice, față spate;
* Oglinzi electrice și retractabile;
* Pilot automat, cruise control, limitator de viteză, etc;
* Comenzi volan;
* Cutie de viteze manuală cu 6 trepte;
* Articulații schimbate;
* Baterie înlocuită recent;
* Revopsită integral recent;
* Plăcuțele de frâna  și discurile sunt schimbate;
* Pachet Chrome;
* Jante aliaj 18 inch originale Peugeot;
* Scaune sport (tip scoica);
* Pedale sport aluminiu;
* Portbagaj spațios;
* Lumini ambientale la picioare;
* Lumini ambientale la uși;
* Cotieră față;
* Lunetă fumurie;
* Oglinzi electrocromatice;
* Welcome lights;
* Follow me home lights;
* Închidere centralizată;
* 2 chei originale.
Emblema de pe spate poate fi pusă la loc la cerere"
peugeot,508,5 000 €,1 999 cm³,100 CP,Diesel,Berlina,244 689 km,Alb,2013,Automata,"Navigație color harta României inclusa , Volan Multifuncțional Bluteooth -se poate conecta cu orice telefon mobil sensori de lumina -senzori ploaie pilot automat/limitator de viteză,padele volan Radio CM/MP3 Control stabilitate ( ESP ) comenzi volan compiuter bord oglizi electrice încălzite, retractabile geamuri electrice fata/spate proiectoare Ceață senzori față video Ștergatoare automate"
peugeot,4008,7 950 €,1 600 cm³,N/A,Diesel,SUV,245 000 km,Alb,2014,Manuala,"Peugeot 4008 1.6 HDi An 2014 Euro 5
Telefon
Preț: 7.950 euro
Locație: TIMISORA
Transport gratuit în oraș și zone limitrofe.
Euro 5
An fabricație 2014
Motor 1.6 HDi (diesel), 115 CP
Cutie manuală 6+1 trepte
Tracțiune 4x4 la buton, FWD + AWD
Km 245.000
2 chei
ABS
Airbag frontal, lateral, cortina
Auto Stop & Go (start stop)
Banchete rabatabile
Bare longitudinale
Climatronic
Computer de bord
Cornering light
Cotieră
ESP
Faruri Xenon
Follow me home, leaving home
Funcți Air-bag Off (pentru scaun copil fata)
Geamuri electrice (toate 4)
Geamuri ionizate
Imobilizator electronic
Interior complet din piele naturală
Isofix
Jante aluminiu bicolor
Lumini ambientale
Lumini de zi Day-Light LED
Oglinzi reglabile și rabatabile electric cu încălzire
Pachet crom exterior, interior
Panoramic
Parcktronic sonar, senzori parcare față, spate
Pilot automat
Pornire buton / keyless start
Scaune încălzite
Senzori lumină
Senzori ploaie
Senzori presiune anvelope
Sistem prindere ISOFIX
Sistem SOS
Spălătoare faruri
Ștergătoare temporizate
Torpedou refrigerat
Trimuri piano black si inserți cromate
Unitare media OE
Radio CD, aux USB, bluetooth
Voice control
Volan piele, reglabil, cu comenzi multifuncționale
Stare tehnică foarte bună
Acte în regulă pentru înmatriculare
Se pot scoate numere roșii 90 zile
Nu fac schimb!"
peugeot,207,1 500 €,1 398 cm³,68 CP,Diesel,Hatchback,317 617 km,Albastru,2006,Manuala,"Peugeot 207, prima inmatriculare - 25.10.2006, motor 1.4 HDi diesel – consum redus (4.1L/100km extraurban, 6L/100km urban). Mașină bine întreținută, fiabilă și economică;
Baterie, turbo, supapa EGR, ambreiaj, radiator AC, parbriz schimbate recent;
AC functional;
ABS, ESP, inchidere centralizata;
Antifonata recent;
Toate actele la zi;
Anvelope vara+iarna;
Are o zgarietura pe aripa + usa stanga fata, vizibila in imagini;"
peugeot,508,8 890 €,1 997 cm³,150 CP,Diesel,Berlina,232 000 km,Gri,2016,Manuala,"* Dealer auto PFA autorizat – oferim spre vânzare autoturisme import Germania, atent selectate și verificate tehnic.
* Garanție între 12-36 luni prin Defend Insurance
* Posibilitate de rate prin TBI Bank, dobândă începând cu 7,9%, rate fixe și egale pe o perioada de 5 ani.
* Transport gratuit în limita a 200 km( restul contra cost)
* Peugeot 508, an 2016 luna 06, motor 2.0 HDi 150 CP, Euro 6, unic proprietar, FULL LED, faruri full LED, istoric complet, carte service la zi,stare IMPECABILA, aspect și funcționare ireproșabilă!
Dotari de TOP!
* Oferim garanție până la 36 luni și finanțare în rate cu dobândă 7.9%.
* Peugeot 508, motorizare 2.0 HDi 150 CP, Euro 6, fabricat în iunie 2016, unic proprietar, import direct Germania. Mașina se prezintă într-o stare tehnică și estetică excelentă, verificată și pregătită de drum.
Dotări principale:
Faruri Full LED cu fază lungă automată
Avertizare unghi mort în oglinzi
Park Assist și cameră video spate
Head Up Display
Navigație mare cu ecran color
Pilot automat și limitator de viteză
Climatizare automată pe două zone
Scaune față full electrice cu încălzire
Volan multifuncțional din piele
Sistem multimedia cu Bluetooth, USB și AUX
Keyless entry & go, două chei
Geamuri electrice față/spate cu tentă
Oglinzi electrice, încălzite și rabatabile
Senzori parcare față + spate
Spălătoare faruri
Cârlig de remorcare
Computer de bord
Jante aliaj originale Peugeot
Avantaje oferite de parc auto autorizat:
Garanție inclusă 12 luni, extensibilă până la 36 luni prin Defend Insurance
Rate prin bancă cu dobândă fixă de la 7.9% prin TBi Bank
Posibilitate finanțare rapidă, condiții avantajoase
Factură și toate actele necesare pentru înmatriculare
Transparență și siguranță la achiziție!
Masina este IMPECABILA!"
peugeot,308,5 500 €,1 600 cm³,116 CP,Diesel,Hatchback,253 000 km,Maro / Bej,N/A,Manuala,"Vând (schimb cu Peugeot 508 în același starea) an fabricație 2015,motor de 1,6 diesel 116 cai putere, 340000 in creștere mașina funcționează foarte bine ,schimbat distribuție ulei filtre , arcuri telescoape injectoare etc… Motivul vânzări am nevoie de o mașină mai nouă și mai mare ,nu necesită nici o investiție în momentul de față ,prețul este ușor negociabil ,ofer diferență ,sunt proprietar  mașina are itp  asigurare rovineta ,"
peugeot,508,5 400 €,2 000 cm³,200 CP,Hibrid,Break,N/A,Negru,N/A,Automata,"Motorizare : 2.0 HDI Hybrid 4 / 200 HP
~ 4WD - 4x4
~ An 2012
~ Norma de poluare Euro 5
~ Transmisie (robotizata) automata 6 + 1 Trepte R
~ Proprietar in acte - Se oferă fiscal !
- Senzori parcare fata+spate
- Volan din piele cu multiple functii + Padele F1 +/- pentru schimbarea vitezei in modul manual
- Cutie automata 6 viteze cu 4 moduri de condus AUTO/SPORT/4WD/ZEV (consuma 0% mergand pe electric pana la 50-70 km/h)
- Frana de mana electrica
- Oglinzi electrice, rabatabile electric + semnalizare + lumini de intalnire dedesubt
-Interior material textil ( arată impecabil )
- Pilot automat
- Senzori de ploaie
- Jante R17
- Sistem de navigatie
- Conexiune multimedia Bluetooth/AUX/Telefon/USB (Redare muzica de pe telefon
- Pilot automat
- Dublu climatronic fata/spate
- Mod Eco
- Start/Stop
- Inscriptii in ușile din spate ""Hybrid 4""
- ABS/ESP
- Prindere ISOFIX pentru scaune de copii
- Cotiera fata + spate
-ETC
Km reali ofer seria de șasiu pentru verificare
Impozit 12 lei
Mașina rulează impecabil si se deplasează pe orice distanță , accept orice test !!"
peugeot,Partner,4 000 €,1 600 cm³,110 CP,Diesel,Cabrio,300 km,Alb,2012,Manuala,Vând Peugeot partener tepee an 2012 stare foarte bună detalii la telefon
peugeot,308,4 200 €,1 600 cm³,N/A,Benzina,Hatchback,122 025 km,Maro / Bej,2015,Manuala,"Recent adus din Franța
km originali vă rog să verificați înainte de a suna
Interior fără uzura
1.6 benzină
Navigație
Dublu Climatronic
4 geamuri electrice
Pilot automat
Nu a fost revopsit nici o data nimic pe masina
Prețul ușor neg
Se poate transporta contra cost oriunde"
peugeot,207,2 000 €,1 398 cm³,68 CP,Diesel,Hatchback,N/A,Alb,N/A,N/A,"Vând Peugeot 207! Mașina se află intr -o stare foarte bună! Are distribuția și ambreiajul schimbate recent ! Este o mașină îngrijită ,am facturi doveditoare cu tot ce s-a schimbat la ea!"
peugeot,207,2 500 €,1 598 cm³,114 CP,Benzina,Break,165 km,Negru,2011,Manuala,"Peugeot 207, 1,6 benzină, 2011, 114CP, fără accidente, cu zgârieturi. Plafonul panoramic, cruise control, baterie 1 an, cauciucuri de iarnă."
peugeot,308,4 250 €,1 200 cm³,130 CP,Benzina,Break,255 003 km,Gri,N/A,Manuala,"Peugeot 308  SW Facelift
Import recent Olanda 255003km
Motor 1.200 turbo MPI- 130CP Euro 6
6+1 viteze
Plafon panoramic
Echipare :Allure
Pachet chrom
Lumini de zi Daylight LED
Stop-uri spate LED
Faruri full led
Semnal progresiv fata
Jante aliaj 16""
Oglinzi incalzite+rabatabile electric
Oglinzi heliomate
Geamuri laterale cu protectie UV
Proiectoare ceata
Interior semi -piele
Volan imbracat in piele multifunctional
Comenzi audio volan
Volan sport piele
Ornamente chrom interior+exterior
Cotiera fata cu spatiu depozitare
Cotiera pasageri spate
Sistem prindere Isofix
Scaune sport semipiele
Dublu climatronic
Geamuri electrice fata+spate
Banchete rabatabile
Navigatie Europa Full touchscreen
Asistenta activa la parcare
Start-Stop la semafor
Pilot automat
Computer bord
Frana de mana electrica
Invertor tensiune 12v /220/120 w
Bluetooth telefon
(Recunoastere semne circulatie)
Senzori de presiune in anvelope
Senzor de lumina
Senzor de ploaie
Radio CD MP3 Aux
SSD
USB slot
Recunoastere voce
Amprenta
Etc"
peugeot,208,4 199 €,1 200 cm³,70 CP,Benzina,Hatchback,109 000 km,Gri,2012,Manuala,"Peugeot 208, unic proprietar, motor 1.2 benzina, 109.000 km reali."
peugeot,508,8 299 €,1 995 cm³,N/A,Hibrid,Break,238 000 km,Gri,2013,Automata,"# Model Echipare RXH
# Motor 2.0 HDI 163CP EURO 5 + Motor Electric 37 CP ( Cel mai puternic si fiabil din Gama )
# PROCENT BATERIE 96%
# An 2013
# 2 Chei
# Kilometri Reali ! 238.000
# Cutie Automata 6+1 + Padele Moduri de Condus
#Jante Originale RXH R18
# Pachet Crom Exterior
* Interior Sport  Semi-PieleFull Electric Foarte Ingrijit
* Incalzire Scaune
* Navigatie Romania / Bluetooth / DVD / USB
* Head-Up Display
* Clima pe 4 Zone Fata / Spate
* Bi-XENON Adaptiv + LED / Faza Lunga Automata
* Start - Stop
* Porbagaj Electric
* Frana de mana Electrica
* Senzori Parcare Fata Spate cu afisaj
* Geamuri Laterale Ionizate
* Pilot Automat / Limitator de Viteza
* Lumini Ambientale
* Geamuri Duble
* Auto-Hold (Asistenta plecare panta)
* Snow-Motion Intelligent Anti-Skid System
* Senzori Presiune Roti
* Cotiera fata+spate
* Trim-uri Grey Piano Black / Brushed Alluminim
* Volan Piele Perforata GT Reglabil Inaltime-Adancime
* Computer Bord Color
* Senzor Ploaie / Lumini
* ABS-ESP
* Pachet Fumatori
* Isofix
* Torpedou refrigerat
* Oglinzi Electrice Incalzite / Pliabile Electric
* Airbag-uri fata (sofer + pasager), laterale fata si cortina fata / spate / Airbag Genunchi
* Alarma
Masina are revizia facuta de aproximativ 500 km
Schimb Ulei Motor + Ulei Cutie
Placute Fata / Spate + Discuri
Distributie efectuata la 210.000 Km in 04.2024
+ Curea Accesorii 10.2025"
peugeot,308,5 200 €,1 199 cm³,110 CP,GPL,Break,267 000 km,Negru,2015,Manuala,PROPRIETAR IN ACTE.Vand Peugeot 308.An fabr 10. 2015.EURO 6 .1.2 benzina si GPL omologat .dedicat marca Prins de ultima generație cu bazin ungere supape .preț la montaj 9500 ron.gpl montat in anul   2023..km.consum foarte mic .perfecta pentru UBER.BOLT ... reali 267 000  verificabili. acte  zi . ITP 2027. Stare f buna .consumabile schimbate inclusiv distribuția..acte doveditoare cu facturi.navigatie pilot automat .aer conditionat functional .4x geamuri electrice .oglinzi electrice incalzite.folie omologata .cotiera .volan și schimbator piele.jante aliaj .carlig de tractare original.se ofera fiscal. pret negociabil la cash .accept unele variante la alt pret .mai multe relatii la telefon
peugeot,308,4 350 €,1 600 cm³,102 CP,Diesel,Hatchback,256 000 km,Gri,2012,Manuala,"Persoana fizica vând Peugeot 308 SW Facelift e-Hdi
An 2012
Model omologat 7 locuri in cartea de Identitate
Culoare deosebită
Motorizare 1.6 E-Hdi 112 cp, cu distribuție pe curea, un motor extrem de fiabil și econom - Funcționează perfect
Consum : Oras 7%, Afara 4.5 %, Autostrada 5%
Cutie de viteze manuala 6 + 1 viteze
Norma de poluare Euro 5
Kilometraj absolut reali
Se prezintă în stare excelenta din toate punctele de vedere
ITP valabil 28.07.2026
Dotari :
Dublu Climatronic perfect functional
Plafon panoramic cu parasolar electric
Day LIGHT
Start / Stop semafor - funcție ECO
Computer bord multifunctional
Senzori ploaie / lumini / presiune roți
4 x Geamuri electrice
Oglinzi cu reglaj electric
Volan din piele
ABS, ESP, 10 x Airbag
Parasolare retractabile Geamuri pasageri spate
Masuțe pentru locurile din spate
Scaune infividuale
Set roti de vara cu jante aliaj 17'
Set roti de iarna cu jante aliaj 16'
Bare longitudinale acoperiș
Geamuri fumurii din fabrica
Pregătire Cârlig de remorcare marca Thule
Etc..
Masina se prezintă în stare foarte bună, chiar este o raritate un diesel cu asa de putini kilometri
Tehnic este în stare excelenta
Nu accept variante de niciun fel
Preț ușor negociabil
4500€
Nu sunați dacă nu sunteți interesati
Telefon 07******92
Mulțumesc"
peugeot,407,2 750 €,2 000 cm³,163 CP,Diesel,Break,288 000 km,Gri,2010,Automata,"Vand Peugeot 407SW 2010 cu urmatoarele specificatii :
*Motor 2.0HDI 163CP Euro 5
*Cutie viteze automata Aisin
*Panoramic
*Faruri automate cu lupe
*Pilot Automat
*4 Geamuri Electrice
*Oglinzi electrice ,incalzite si rabatabile
*Volan piele cu comenzi
*Dublu climatronic
*Jante originale R17 vopsite electrostatic
*Computer bord
*Fara gram de rugina la caroserie !!!
*Motorul nu are nici o scursura de ulei !!
*Masina are recent urmatoarele piese schimbate :toate cele 4 injectoate noi BOSCH,cutie viteze spalata si schimbat uleiul ,etrieri noi spate,BSM nou,schimbat freon,ulei motori + toate filtrele,antigel nou, senzori de temperatura noi,ventilator motor nou, plus multe altele.A fost masina mea personala ,eu fiind mecanic a fost intretinuta corespunzator.
ATENTIE ! SINGURUL DEFECT AL MASINII ESTE CEVA SENZOR DE TEMPERATURA A APEI DEOARECE NU ARATA BINE TEMPERATURA APEI ! ( de acolo si pretul scazut !! )
NU SCHIMB !!! Functioneaza impecabil pe orice distanta !!"
peugeot,508,4 500 €,1 598 cm³,156 CP,Benzina,Berlina,181 000 km,Albastru,2012,Manuala,"Vând Peugeot 508 1.6 THP 156 de cai, manuala 6 trepte.
An: 2012
Normă de poluare: Euro 5
Număr de kilometri: 181000
Dotări:
Faruri automate, halogen
Senzori de ploaie
Comenzi pe volan
Cruise control
Geamuri electrice cu impuls față și spate
Oglinzi electrice, încălzite, pliabile electric
Scaun șofer cu suport lombar
Scaune față cu încălzire
Radio FM și AM + CD Player
ESP și ABS
Interior crem textil
Climă pe 2 zone  + spate
Inchidere centralizată
2 chei, una tip briceag și una tip valet
2 seturi de roți, pe 18 inch de vară, iar pe 17 inch de iarnă
Dețin facturi la ce am schimbat la ea de-a lungul timpului.
Schimburi de ulei regulate, la 10000 de km, ultimul in luna septembrie. Uleiul are 3000 de km in prezent.
Schimb de ulei in cutie si antigel in octombrie.
Accept orice test, iar verificări doar în reprezentanță.
ITP valabil pana in luna iulie, asigurare expirată.
Pentru orice informație, vă rog sa ma sunați.
Prețul este negociabil."
peugeot,208,12 300 €,1 199 cm³,101 CP,Benzina,Hatchback,128 934 km,Galben / Auriu,2020,Automata,"Peugeot 208 1.2i/101Cp Euro 6
Revizia si distributia facute in sept 2025
Cutie de viteza automata
Padele la volan F1
Auto-Hold
Faruri Full Led
Stopuri Full Led
Apple CarPlay/Android CarPlay
Dublu-Climatronic
Ceasuri Full Display(Virtual cockpit-3D)-3 culori (blue,verde,rosu)
Tapiterie Piele-Material
Limitator viteza
Lane assist
4-Geamuri electrice
Oglinzi electrice incalzite si rabatabile electric
Scaune incalzite
ESP, ASR,ABS,
8-Airbag
Bluetooth / Telefon
Conexiune USB si Bluetooth (car-kit)
Senjzori de ploaie
Senzori de lumini
Senzori presiune roti
Oglinda heliomata
Computer de bord
Pilot automat (Tempomat)
Volan de piele multifunctional
Frana de parcare electrica
Moduri de condus / Eco / Confort / Sport / Individual
Start / Stop
Sistem Multimedia cu touchscreen
Recunoașterea semnelor de circulație
Senzori de parcare cu afisaj  -spate
Jante de aliaj 16''
Proiectoare ceata
Ventilatie spate
Geamuri fumurii pe spate
Stergatoare parbriz automate
Cumparata din Romania si rulata in Romania
Km 100%Reali
Accept testare la Reprezentanta Peugeot
Stare impecabila"
peugeot,508,10 500 €,1 997 cm³,180 CP,Diesel,Berlina,208 000 km,Gri,2015,Automata,"Vand Peugeot 508, 2.0 diesel, 180hp, an fabricatie 2015, aprox 215000 km.
Masina este import Franta, in Iunie 2024, are km pe factura de achizitie.
Functioneaza impecabil, interior foarte intretinut, se vinde pentru upgrade.
Printre dotari, mentionez:
- full led, cu schimbare automata faza lunga/scurta
- senzori lumina
- senzori ploaie
- senzori parcare fata/spate
- camera spate
- interior piele
- scaune fata electrice, cu incalzire
- quad-climatronic (4 zone)
- perdelute geamuri spate si luneta
- cruise control
- jante aliaj pe 17 cu anvelope noi NOKIAN
- navigatie
- bluetooth audio
- geamuri electrice fata/spate
- oglinzi electrice si inacazite
- senzori unghi mort in oglinzi
- KEYLESS ENTRY/KEYLESS GO
- START/STOP
- cutie automata AISIN 6 rapoarte
- etc.
Distributia schimbata la 190000 km.
Pentru ca masina se vinde pentru upgrade, sunt interesat si de schimburi tot cu Peugeot 508, doar motorul de 2.0 HDI, GTLine, dupa 2019. Ofer diferenta.
Pentru mai multe detalii, nu ezitati sa ma contactati."
peugeot,508,8 290 €,1 998 cm³,150 CP,Diesel,Berlina,201 000 km,Gri,2016,Manuala,"* Dealer auto PFA autorizat – oferim spre vânzare autoturisme import Germania, atent selectate și verificate tehnic.
* Garanție între 12-36 luni prin Defend Insurance
* Posibilitate de rate prin TBI Bank, dobândă începând cu 7,9%, rate fixe și egale pe o perioada de 5 ani.
INMATRICULAT IN RO- unic proprietar! Proprietar persoană fizică, Posibilitate vânzare în rate!
* Peugeot 508, an 2016 luna 09, motor 2.0 HDi 150 CP, Euro 6, unic proprietar, FULL LED, faruri full LED, service la zi, stare IMPECABILA.
Dotari de TOP!
* Oferim garanție și finanțare în rate cu dobândă 7.9%.
* Peugeot 508, motorizare 2.0 HDi 150 CP, Euro 6, fabricat în iunie 2016, unic proprietar, INMATRICULAT RO!
Mașina se prezintă într-o stare tehnică și estetică excelentă, verificată și pregătită de drum.
Dotări principale:
Faruri Full LED cu fază lungă automată
Jante 17"" cauciucuri NOI All Season Barum dot 2025!
Park Assist
Head Up Display
Navigație mare cu ecran color
Pilot automat și limitator de viteză
Climatizare automată pe două zone
Volan multifuncțional din piele
Sistem multimedia cu Bluetooth, USB și AUX
Keyless entry & go, două chei
Geamuri electrice față/spate cu tentă
Oglinzi electrice, încălzite și rabatabile
Senzori parcare
Computer de bord
Jante aliaj originale Peugeot cauciucuri NOI dot 2025!
Avantaje oferite de parc auto autorizat:
Garanție 12 luni!
Rate prin bancă cu dobândă fixă de la 7.9% prin TBi Bank
Posibilitate finanțare rapidă, condiții avantajoase
Acte la zi!
Transparență și siguranță la achiziție!
Masina este IMPECABILA!"
peugeot,Boxer,5 950 €,2 200 cm³,130 CP,Diesel,Monovolum,276 400 km,Alb,2016,Manuala,"Vând Peugeot Boxer VAN 330 L2H1, motor 2.2 HDI – 130 CP, an 2016, cu 276.400 km reali.
Nu sau scos numere rosii.
Specificații tehnice:
• Model: Peugeot Boxer VAN 2.2 HDI 130 HK 330 L2H1
• Kilometraj: 276.400 km
• Motorizare: 2.2 litri, diesel
• Putere: 96 kW / ~130 CP
• Consum: 13.5 km/l (~7.4 L/100 km)
• An fabricație: 2016
• VIN: VF3YATMBF12A08611
• Locuri: 3
• Masa proprie: 2082 kg
• Masa totală admisă: 3000 kg
• Volum motor: 2198 cm³
• Greutate remorcă cu frână: 1650 kg
• Capacitate ansamblu: 5500 kg
Alte detalii:
• Configurație L2H1, spațiu generos de încărcare
• Varianta dedicată transportului de marfă se poate face pe cele 3 usi ale dubei
• Întreținută regulat, funcționează foarte bine.
Are defecte estetice.
Tel: 07******43
Preț: 5.950 € Negociabil"
